 0 1
0 000 243
1 001 233
2 002 221
3 003 216
4 004 214
5 010 217
6 011 213
7 012 219
8 013 213
9 014 215
10 020 217
11 021 215
12 022 218
13 023 217
14 024 217
15 100 217
16 101 215
17 102 218
18 103 218
19 104 220
20 110 219
21 111 221
22 112 218
23 113 221
24 114 218
25 120 220
26 121 219
27 122 220
28 123 222
29 124 221
30 200 223
31 201 223
32 202 222
33 203 222
34 204 220
35 210 223
36 211 222
37 212 223
38 213 224
39 214 221
40 220 223
41 221 221
42 222 224
43 223 222
44 224 224
