 0 1
0 000 470
1 001 470
2 002 470
3 003 466
4 004 470
5 010 471
6 011 472
7 012 464
8 013 472
9 014 473
10 020 474
11 021 476
12 022 470
13 023 476
14 024 478
15 100 481
16 101 473
17 102 487
18 103 483
19 104 479
20 110 484
21 111 484
22 112 488
23 113 481
24 114 489
25 120 489
26 121 488
27 122 484
28 123 484
29 124 482
30 200 484
31 201 490
32 202 488
33 203 492
34 204 489
35 210 489
36 211 491
37 212 484
38 213 487
39 214 491
40 220 494
41 221 490
42 222 493
43 223 495
44 224 495
