 0 1
0 000 563
1 001 552
2 002 554
3 003 554
4 004 551
5 010 541
6 011 549
7 012 555
8 013 545
9 014 543
10 020 538
11 021 548
12 022 545
13 023 542
14 024 547
15 100 549
16 101 543
17 102 548
18 103 549
19 104 542
20 110 552
21 111 556
22 112 555
23 113 554
24 114 547
25 120 541
26 121 545
27 122 540
28 123 551
29 124 545
30 200 542
31 201 546
32 202 541
33 203 550
34 204 542
35 210 543
36 211 531
37 212 538
38 213 547
39 214 536
40 220 556
41 221 548
42 222 557
43 223 565
44 224 556
